time,j1,j2,j3,j4,j5,j6,j7,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,quat_x,quat_y,quat_z,quat_w
1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.781894230475972,0.5954370359499819,9.8,0.12129325503062975,-0.9926167167059371,0.0,0.0,0.0,0.0,1.0
1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.787359410960715,0.497589952349076,9.8,0.10141798631660186,-0.9948439033594595,0.0,0.0,0.0,0.0,1.0
1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.791845863660466,0.3996931101675922,9.8,0.08150215176026912,-0.9966731657160466,0.0,0.0,0.0,0.0,1.0
1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.795353139933695,0.301756299008168,9.8,0.06155371742991315,-0.9981037720951457,0.0,0.0,0.0,0.0,1.0
1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7978808890557,0.2037893124703058,9.8,0.04158066243329049,-0.9991351502732795,0.0,0.0,0.0,0.0,1.0
1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79942885825367,0.10580194717102044,9.8,0.02159097572609596,-0.9997668877129283,0.0,0.0,0.0,0.0,1.0
1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79999689273198,0.007804001765185981,9.8,0.0015926529164868282,-0.9999987317275395,0.0,0.0,0.0,0.0,1.0
1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.799584935687653,-0.0901947240343217,9.8,-0.01840630693305381,-0.9998305895825983,0.0,0.0,0.0,0.0,1.0
1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.798193028316051,-0.18818443043658797,9.8,-0.03839790450523538,-0.9992625285327209,0.0,0.0,0.0,0.0,1.0
1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.795821309806751,-0.28615531855263043,9.8,-0.058374143427580086,-0.9982947757947531,0.0,0.0,0.0,0.0,1.0
1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.792470017329627,-0.38409759137527955,9.8,-0.0783270334708653,-0.9969277184568869,0.0,0.0,0.0,0.0,1.0
1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.788139486011136,-0.48200145475887146,9.8,-0.09824859374510868,-0.9951619033238304,0.0,0.0,0.0,0.0,1.0
1.6300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.782830148900798,-0.579857118398654,9.8,-0.11813085589181781,-0.9929980366980926,0.0,0.0,0.0,0.0,1.0
1.6400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.776542536927902,-0.6776547968098093,9.8,-0.13796586727122728,-0.990436984097473,0.0,0.0,0.0,0.0,1.0
1.6500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.769277278848406,-0.7753847103059941,9.8,-0.15774569414324865,-0.9874797699088649,0.0,0.0,0.0,0.0,1.0
1.6600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.761035101182062,-0.8730370859773001,9.8,-0.17746242484086058,-0.9841275769785145,0.0,0.0,0.0,0.0,1.0
1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.751816828139766,-0.9706021586675345,9.8,-0.19710817293466984,-0.9803817461388988,0.0,0.0,0.0,0.0,1.0
1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.741623381541146,-1.068070171950737,9.8,-0.21667508038737962,-0.9762437756724099,0.0,0.0,0.0,0.0,1.0
1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.730455780722362,-1.1654313791067998,9.8,-0.236155320696897,-0.9717153207120621,0.0,0.0,0.0,0.0,1.0
1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.718315142434193,-1.2626760440961415,9.8,-0.2555411020268312,-0.9667981925794611,0.0,0.0,0.0,0.0,1.0
1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.70520268073035,-1.3597944425333002,9.8,-0.274824670323124,-0.9614943580602988,0.0,0.0,0.0,0.0,1.0
1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.691119706846075,-1.4567768626593638,9.8,-0.2939983124155676,-0.9558059386176664,0.0,0.0,0.0,0.0,1.0
1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.676067629067022,-1.553613606313138,9.8,-0.3130543591029702,-0.9497352095434962,0.0,0.0,0.0,0.0,1.0
1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.660047952588425,-1.650294989900955,9.8,-0.3319851882207341,-0.9432845990484758,0.0,0.0,0.0,0.0,1.0
1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.643062279364582,-1.7468113453650225,9.8,-0.35078322768961984,-0.9364566872907963,0.0,0.0,0.0,0.0,1.0
1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.625112307948662,-1.8431530211502252,9.8,-0.3694409585444771,-0.9292542053441233,0.0,0.0,0.0,0.0,1.0
1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.606199833322846,-1.9393103831692684,9.8,-0.3879509179417303,-0.9216800341052034,0.0,0.0,0.0,0.0,1.0
1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.586326746718838,-2.0352738157660815,9.8,-0.4063057021444168,-0.9137372031415447,0.0,0.0,0.0,0.0,1.0
1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.565495035428738,-2.1310337226773735,9.8,-0.4244979694835826,-0.9054288894796296,0.0,0.0,0.0,0.0,1.0
1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.543706782606312,-2.2265805279922537,9.8,-0.44252044329485246,-0.896758416334147,0.0,0.0,0.0,0.0,1.0
1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52096416705869,-2.321904677109812,9.8,-0.4603659148289983,-0.8877292517787501,0.0,0.0,0.0,0.0,1.0
1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.497269463028472,-2.4169966376945737,9.8,-0.47802724613534286,-0.878345007358874,0.0,0.0,0.0,0.0,1.0
1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.472625039966317,-2.511846900629723,9.8,-0.4954973729168449,-0.8686094366471648,0.0,0.0,0.0,0.0,1.0
1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.447033362293991,-2.606445980968008,9.8,-0.5127693073557238,-0.8585264337421017,0.0,0.0,0.0,0.0,1.0
1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42049698915794,-2.700784418880227,9.8,-0.5298361409084934,-0.848100031710408,0.0,0.0,0.0,0.0,1.0
1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39301857417336,-2.7948527806012047,9.8,-0.5466910470692872,-0.83733440097388,0.0,0.0,0.0,0.0,1.0
1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36460086515885,-2.888641659373158,9.8,-0.56332728410037,-0.8262338476412722,0.0,0.0,0.0,0.0,1.0
1.8800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.335246703861635,-2.9821416763863677,9.8,-0.5797381977287431,-0.8148028117859123,0.0,0.0,0.0,0.0,1.0
1.8900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.304959025673378,-3.0753434817170486,9.8,-0.5959172238077642,-0.8030458656697306,0.0,0.0,0.0,0.0,1.0
1.9000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.273740859336662,-3.1682377552623353,9.8,-0.6118578909427193,-0.7909677119144165,0.0,0.0,0.0,0.0,1.0
1.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.241595326642104,-3.2608152076722847,9.8,-0.6275538230792936,-0.7785731816204322,0.0,0.0,0.0,0.0,1.0
1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.208525642116184,-3.3530665812788025,9.8,-0.6429987420539088,-0.7658672324346374,0.0,0.0,0.0,0.0,1.0
1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1745351126998,-3.4449826510214066,9.8,-0.6581864701049049,-0.7528549465672953,0.0,0.0,0.0,0.0,1.0
1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.139627137417566,-3.536554225369718,9.8,-0.6731109323435617,-0.7395415287592585,0.0,0.0,0.0,0.0,1.0
1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.10380520703792,-3.6277721472426117,9.8,-0.6877661591839738,-0.7259323042001402,0.0,0.0,0.0,0.0,1.0
1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06707290372405,-3.7186272949239143,9.8,-0.7021462887308054,-0.7120327163983101,0.0,0.0,0.0,0.0,1.0
1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.029433900675675,-3.80911058297457,9.8,-0.7162455691239705,-0.6978483250035638,0.0,0.0,0.0,0.0,1.0
1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.990891961761736,-3.899212963141177,9.8,-0.7300583608392995,-0.6833848035833362,0.0,0.0,0.0,0.0,1.0
1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.951450941144008,-3.988925425260802,9.8,-0.7435791389442746,-0.6686479373533513,0.0,0.0,0.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.911114782891682,-4.0782389981619955,9.8,-0.7568024953079282,-0.6536436208636119,0.0,0.0,0.0,0.0,1.0
2.0100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86988752058697,-4.167144750561896,9.8,-0.7697231407640244,-0.6383778556406589,0.0,0.0,0.0,0.0,1.0
2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.827773276921748,-4.255633791959345,9.8,-0.7823359072266528,-0.6228567477870415,0.0,0.0,0.0,0.0,1.0
2.0300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.784776263285286,-4.343697273523952,9.8,-0.7946357497573974,-0.6070865055389545,0.0,0.0,0.0,0.0,1.0
2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74090077934312,-4.431326388980938,9.8,-0.8066177485832405,-0.5910734367830314,0.0,0.0,0.0,0.0,1.0
2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69615121260708,-4.5185123754917855,9.8,-0.8182771110644103,-0.5748239465332692,0.0,0.0,0.0,0.0,1.0
2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.650532037996546,-4.605246514530502,9.8,-0.8296091736113709,-0.55834453436911,0.0,0.0,0.0,0.0,1.0
2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.604047817390967,-4.691520132755454,9.8,-0.8406094035501945,-0.5416417918356986,0.0,0.0,0.0,0.0,1.0
2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.556703199173661,-4.777324602876723,9.8,-0.8512734009355745,-0.5247223998073464,0.0,0.0,0.0,0.0,1.0
2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.508502917767004,-4.862651344518789,9.8,-0.8615969003107405,-0.5075931258152773,0.0,0.0,0.0,0.0,1.0
2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.459451793158962,-4.947491825078605,9.8,-0.8715757724135882,-0.4902608213406994,0.0,0.0,0.0,0.0,1.0
2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.409554730421128,-5.031837560578803,9.8,-0.8812060258283253,-0.47273241907430985,0.0,0.0,0.0,0.0,1.0
2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.358816719218186,-5.115680116516132,9.8,-0.8904838085819885,-0.4550149301433047,0.0,0.0,0.0,0.0,1.0
2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.307242833308985,-5.199011108704859,9.8,-0.8994054096851777,-0.43711544130702784,0.0,0.0,0.0,0.0,1.0
2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254838230039129,-5.281822204115214,9.8,-0.9079672606164054,-0.41904111212235556,0.0,0.0,0.0,0.0,1.0
2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.201608149825278,-5.364105121706656,9.8,-0.9161659367494549,-0.40079917207997545,0.0,0.0,0.0,0.0,1.0
2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.147557915631095,-5.445851633256004,9.8,-0.9239981587231879,-0.38239691771268025,0.0,0.0,0.0,0.0,1.0
2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.092692932434959,-5.527053564180219,9.8,-0.9314607937532425,-0.3638417096768584,0.0,0.0,0.0,0.0,1.0
2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.037018686689468,-5.607702794353882,9.8,-0.9385508568851079,-0.3451409698083231,0.0,0.0,0.0,0.0,1.0
2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.980540745772801,-5.687791258921175,9.8,-0.9452655121880633,-0.3263021781536835,0.0,0.0,0.0,0.0,1.0
2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.923264757431983,-5.76731094910239,9.8,-0.951602073889516,-0.30733286997841935,0.0,0.0,0.0,0.0,1.0
2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.865196449218123,-5.846253912994767,9.8,-0.9575580074492711,-0.2882406327528816,0.0,0.0,0.0,0.0,1.0
2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.806341627913649,-5.924612256367711,9.8,-0.9631309305733167,-0.26903310311739903,0.0,0.0,0.0,0.0,1.0
2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.746706178951647,-6.002378143452175,9.8,-0.9683186141667072,-0.24971796382773062,0.0,0.0,0.0,0.0,1.0
2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.686296065827315,-6.079543797724263,9.8,-0.9731189832251739,-0.23030294068205867,0.0,0.0,0.0,0.0,1.0
2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.625117329501628,-6.156101502682844,9.8,-0.977530117665097,-0.2107957994307797,0.0,0.0,0.0,0.0,1.0
2.2600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.563176087797233,-6.232043602621228,9.8,-0.9815502530915156,-0.19120434267030076,0.0,0.0,0.0,0.0,1.0
2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.500478534786685,-6.307362503392698,9.8,-0.9851777815038595,-0.1715364067221118,0.0,0.0,0.0,0.0,1.0
2.2800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.437030940173034,-6.3820506731699504,9.8,-0.9884112519391306,-0.1517998584983547,0.0,0.0,0.0,0.0,1.0
2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.372839648662873,-6.456100643198241,9.8,-0.991249371052267,-0.13200259235517026,0.0,0.0,0.0,0.0,1.0
2.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3079110793318565,-6.52950500854228,9.8,-0.9936910036334645,-0.11215252693505398,0.0,0.0,0.0,0.0,1.0
2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.242251724982815,-6.602256428826697,9.8,-0.9957351730622453,-0.09225760199951166,0.0,0.0,0.0,0.0,1.0
2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.175868151496465,-6.674347628970095,9.8,-0.9973810616980933,-0.07232577525325448,0.0,0.0,0.0,0.0,1.0
2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.108766997174832,-6.745771399912536,9.8,-0.9986280112074989,-0.052365019161225934,0.0,0.0,0.0,0.0,1.0
2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.040954972077437,-6.816520599336441,9.8,-0.999475522827284,-0.03238331775972473,0.0,0.0,0.0,0.0,1.0
2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.972438857350275,-6.886588152380829,9.8,-0.9999232575641008,-0.01238866346289056,0.0,0.0,0.0,0.0,1.0
2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.903225504547728,-6.955967052348781,9.8,-0.9999710363300245,0.007610946134147902,0.0,0.0,0.0,0.0,1.0
2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.833321834947391,-7.024650361408121,9.8,-0.9996188400141854,0.02760751145421152,0.0,0.0,0.0,0.0,1.0
2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.762734838857978,-7.092631211285172,9.8,-0.9988668094904142,0.047593034137787815,0.0,0.0,0.0,0.0,1.0
2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69147157492027,-7.1599028039516055,9.8,-0.9977152455608933,0.0675595202422752,0.0,0.0,0.0,0.0,1.0
2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61953916940128,-7.226458412304206,9.8,-0.9961646088358407,0.0874989834394464,0.0,0.0,0.0,0.0,1.0
2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.546944815481613,-7.292291380837607,9.8,-0.9942155195492713,0.10740344820988024,0.0,0.0,0.0,0.0,1.0
2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.473695772536168,-7.357395126309812,9.8,-0.9918687573109126,0.12726495303305616,0.0,0.0,0.0,0.0,1.0
2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.399799365408196,-7.42176313840053,9.8,-0.9891252607943698,0.1470755535718631,0.0,0.0,0.0,0.0,1.0
2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.325262983676833,-7.4853889803621865,9.8,-0.9859861273616704,0.1668273258502217,0.0,0.0,0.0,0.0,1.0
2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.250094080918136,-7.548266289663613,9.8,-0.9824526126243325,0.18651236942257576,0.0,0.0,0.0,0.0,1.0
2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.174300173959744,-7.610388778626272,9.8,-0.9785261299411385,0.20612281053395834,0.0,0.0,0.0,0.0,1.0
2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.097888842129186,-7.67175023505304,9.8,-0.9742082498528091,0.2256508052693957,0.0,0.0,0.0,0.0,1.0
2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.020867726495975,-7.732344522849406,9.8,-0.9695006994538088,0.24508854269136174,0.0,0.0,0.0,0.0,1.0
2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.943244529107485,-7.792165582637087,9.8,-0.9644053617015305,0.2644282479640558,0.0,0.0,0.0,0.0,1.0
2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.865027012218775,-7.851207432359951,9.8,-0.9589242746631385,0.28366218546322625,0.0,0.0,0.0,0.0,1.0
2.5100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.786222997516345,-7.909464167882233,9.8,-0.9530596307003675,0.3027826618703244,0.0,0.0,0.0,0.0,1.0
2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.706840365336003,-7.966929963578922,9.8,-0.9468137755926089,0.3217820292497218,0.0,0.0,0.0,0.0,1.0
2.5300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6268870538748095,-8.023599072918342,9.8,-0.9401892075986283,0.3406526881077901,0.0,0.0,0.0,0.0,1.0
2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.546371058397288,-8.07946582903678,9.8,-0.9331885764572976,0.3593870904325897,0.0,0.0,0.0,0.0,1.0
2.5500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.465300430435883,-8.13452464530518,9.8,-0.9258146823277321,0.37797774271298107,0.0,0.0,0.0,0.0,1.0
2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.383683276985841,-8.188770015887796,9.8,-0.918070474669267,0.39641720893592247,0.0,0.0,0.0,0.0,1.0
2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.301527759694488,-8.242196516292775,9.8,-0.9099590510617106,0.4146981135607818,0.0,0.0,0.0,0.0,1.0
2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.218842094045088,-8.294798803914603,9.8,-0.9014836559663548,0.43281314446945207,0.0,0.0,0.0,0.0,1.0
2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.135634548535306,-8.346571618568344,9.8,-0.8926476794282346,0.45075505589109877,0.0,0.0,0.0,0.0,1.0
2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.051913443850349,-8.397509783015684,9.8,-0.8834546557201531,0.4685166713003771,0.0,0.0,0.0,0.0,1.0
2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.967687152030924,-8.447608203482623,9.8,-0.8739082619290224,0.48609088628794017,0.0,0.0,0.0,0.0,1.0
2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8829640956360185,-8.496861870168864,9.8,-0.8640123164850744,0.5034706714021142,0.0,0.0,0.0,0.0,1.0
2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7977527469006755,-8.545265857748783,9.8,-0.8537707776345433,0.5206490749605794,0.0,0.0,0.0,0.0,1.0
2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.712061626888754,-8.59281532586396,9.8,-0.8431877418564168,0.5376192258309563,0.0,0.0,0.0,0.0,1.0
2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62589930464085,-8.639505519607203,9.8,-0.8322674422239013,0.5543743361791608,0.0,0.0,0.0,0.0,1.0
2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.539274396317383,-8.68533176999805,9.8,-0.821014246711247,0.5709077041844536,0.0,0.0,0.0,0.0,1.0
2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4521955643370035,-8.73028949444965,9.8,-0.8094326564466194,0.5872127167200731,0.0,0.0,0.0,0.0,1.0
2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.364671516510337,-8.774374197227024,9.8,-0.7975273039117042,0.6032828519984039,0.0,0.0,0.0,0.0,1.0
2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276711005169238,-8.817581469896625,9.8,-0.7853029510887806,0.6191116821795987,0.0,0.0,0.0,0.0,1.0
2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.188322826291532,-8.8599069917672,9.8,-0.7727644875559871,0.6346928759426347,0.0,0.0,0.0,0.0,1.0
2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.099515818621458,-8.901346530321828,9.8,-0.759916928531561,0.6500202010177517,0.0,0.0,0.0,0.0,1.0
2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01029886278577,-8.941895941641189,9.8,-0.7467654128678123,0.6650875266792828,0.0,0.0,0.0,0.0,1.0
2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9206808804057114,-8.981551170817939,9.8,-0.7333152009956565,0.6798888261978571,0.0,0.0,0.0,0.0,1.0
2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.830670833204832,-9.020308252362211,9.8,-0.7195716728205075,0.6944181792510162,0.0,0.0,0.0,0.0,1.0
2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7402777221128507,-9.058163310598143,9.8,-0.7055403255703919,0.70866977429126,0.0,0.0,0.0,0.0,1.0
2.7600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.649510586365542,-9.095112560051462,9.8,-0.6912267715971264,0.7226379108705923,0.0,0.0,0.0,0.0,1.0
2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5583785026008496,-9.131152305828008,9.8,-0.6766367361314569,0.7363170019206192,0.0,0.0,0.0,0.0,1.0
2.7800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4668905839511988,-9.166278943983242,9.8,-0.6617760549930369,0.7497015759873078,0.0,0.0,0.0,0.0,1.0
2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375055979132222,-9.200488961882614,9.8,-0.6466506722561834,0.7627862794194885,0.0,0.0,0.0,0.0,1.0
2.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.282883871527866,-9.233778938552852,9.8,-0.6312666378723208,0.7755658785102502,0.0,0.0,0.0,0.0,1.0
2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1903834782720883,-9.26614554502402,9.8,-0.6156301052500863,0.7880352615903476,0.0,0.0,0.0,0.0,1.0
2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0975640493271275,-9.29758554466245,9.8,-0.5997473287940438,0.8001894410728057,0.0,0.0,0.0,0.0,1.0
2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0044348665585248,-9.328095793494377,9.8,-0.5836246614030073,0.8120235554478855,0.0,0.0,0.0,0.0,1.0
2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.911005242806958,-9.35767324052034,9.8,-0.5672685519289686,0.823532871227622,0.0,0.0,0.0,0.0,1.0
2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8172845209569353,-9.386314928020287,9.8,-0.5506855425976376,0.8347127848391598,0.0,0.0,0.0,0.0,1.0
2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7232820730025504,-9.414017991849333,9.8,-0.5338822663916443,0.8455588244661169,0.0,0.0,0.0,0.0,1.0
2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6290072991102558,-9.440779661724184,9.8,-0.5168654443974288,0.8560666518372553,0.0,0.0,0.0,0.0,1.0
2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.534469626678886,-9.466597261500153,9.8,-0.49964188311690244,0.8662320639617282,0.0,0.0,0.0,0.0,1.0
2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.439678509396895,-9.491468209438777,9.8,-0.48221847174493154,0.8760509948102237,0.0,0.0,0.0,0.0,1.0
2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344643426297028,-9.515390018465988,9.8,-0.46460217941375737,0.8855195169413189,0.0,0.0,0.0,0.0,1.0
2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.249373880808389,-9.538360296420818,9.8,-0.44680005240543,0.8946338430724075,0.0,0.0,0.0,0.0,1.0
2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1538793998061463,-9.56037674629461,9.8,-0.4288192113333959,0.9033903275945588,0.0,0.0,0.0,0.0,1.0
2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0581695326588116,-9.58143716646073,9.8,-0.41066684829434086,0.9117854680307166,0.0,0.0,0.0,0.0,1.0
2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9622538502733513,-9.601539450894705,9.8,-0.39235022399145386,0.9198159064366391,0.0,0.0,0.0,0.0,1.0
2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8661419441380651,-9.620681589384851,9.8,-0.373876664830236,0.9274784307440359,0.0,0.0,0.0,0.0,1.0
2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7698434253634827,-9.638861667733263,9.8,-0.35525355998804264,0.934769976045349,0.0,0.0,0.0,0.0,1.0
2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6733679237212242,-9.656077867947262,9.8,-0.3364883584585042,0.9416876258196776,0.0,0.0,0.0,0.0,1.0
2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5767250866810665,-9.672328468421169,9.8,-0.31758856607203484,0.9482286130993458,0.0,0.0,0.0,0.0,1.0
2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4799245784461699,-9.687611844108481,9.8,-0.2985617424935936,0.954390321576654,0.0,0.0,0.0,0.0,1.0
